,PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
169,527354200,1Fl,PConc,Y,308.0,0.0,2.0,Good,NWAmes,1978,184000,2.0,0,2539.0,Y,Typical,TA,Typical,TA,Typical,0
170,527355060,2Fl,CBlock,Y,945.0,0.0,2.5,Typical,NWAmes,1978,188900,2.0,505,1857.0,Y,Typical,TA,Typical,TA,Typical,0
171,527355150,1Fl,PConc,Y,1420.0,1.0,2.5,Typical,NWAmes,1981,278000,2.0,594,3628.0,Y,Good,Gd,Typical,Gd,Typical,0
172,527355280,1Fl,CBlock,Y,0.0,1.0,2.0,Typical,NWAmes,1980,207500,2.0,515,3372.0,Y,Typical,TA,Typical,TA,Typical,0
173,527356020,2Fl,CBlock,Y,133.0,1.0,3.5,Typical,NWAmes,1978,250000,2.0,552,4043.0,Y,Good,TA,Typical,TA,Typical,1
174,527356050,2Fl,CBlock,Y,0.0,0.0,2.5,Excellent,NWAmes,1969,152000,2.0,208,2400.0,Y,Typical,TA,Typical,None,Typical,0
175,527356060,2Fl,CBlock,Y,163.0,1.0,2.5,Typical,NWAmes,1975,179900,2.0,417,2102.0,Y,Typical,TA,Typical,TA,Typical,0
176,527357020,1Fl,CBlock,Y,1012.0,0.5,2.0,Typical,NWAmes,1971,170000,2.0,249,1833.0,Y,Typical,TA,Typical,TA,Typical,0
177,527357110,2Fl,CBlock,Y,440.0,0.0,1.5,Good,NWAmes,1969,146900,2.0,0,1588.0,Y,Typical,TA,Fair,None,Typical,0
178,527357180,2Fl,PConc,Y,432.0,0.5,2.5,Excellent,NWAmes,1978,292500,3.0,224,3828.0,Y,Good,Gd,Typical,Gd,Typical,0
179,527358060,1Fl,CBlock,Y,486.0,0.0,2.0,Good,NWAmes,1971,175000,2.0,404,2482.0,Y,Typical,TA,Typical,TA,Typical,0
180,527358090,SPLIT,CBlock,Y,42.0,1.0,1.0,Typical,NWAmes,1976,172000,2.0,484,2088.0,Y,Typical,Gd,Typical,Fa,Typical,0
181,527358140,1Fl,CBlock,Y,1139.0,0.0,2.0,Excellent,NWAmes,1977,190000,2.0,122,2549.0,Y,Typical,TA,Typical,TA,Typical,0
182,527359010,2Fl,CBlock,Y,143.0,0.5,2.0,Good,NWAmes,1968,175000,2.0,224,2302.0,Y,Typical,Gd,Typical,Gd,Typical,0
183,527359030,1Fl,CBlock,Y,1444.0,0.0,2.0,Typical,NWAmes,1976,159900,2.0,24,1444.0,Y,Typical,TA,Typical,Gd,Typical,0
184,527359050,1Fl,CBlock,Y,1090.0,0.0,2.0,Typical,NWAmes,1976,152000,2.0,0,1370.0,Y,Typical,TA,Typical,TA,Typical,0
185,527359070,2Fl,CBlock,Y,400.0,0.0,2.5,Typical,NWAmes,1976,205000,2.0,69,2367.0,Y,Typical,TA,Typical,Gd,Typical,0
186,527359080,2Fl,CBlock,Y,793.0,0.0,2.5,Typical,NWAmes,1976,197900,2.0,365,1935.0,Y,Typical,TA,Typical,TA,Typical,0
187,527359160,SPLIT,CBlock,Y,0.0,0.5,2.0,Typical,NWAmes,1976,174000,2.0,443,2552.0,Y,Good,TA,Typical,Fa,Typical,0
188,527359180,2Fl,CBlock,Y,399.0,1.0,2.5,Excellent,NWAmes,1976,197500,2.0,544,2249.0,Y,Good,TA,Typical,TA,Typical,0
189,527364030,2Fl,PConc,Y,304.0,1.0,2.5,Excellent,Somerst,2003,240900,2.0,35,2506.0,Y,Excellent,Gd,Typical,Ex,Typical,0
190,527366030,2Fl,PConc,Y,1058.0,0.0,2.5,Excellent,Somerst,2000,220000,2.0,134,1874.0,Y,Good,Gd,Typical,TA,Typical,0
191,527368010,2Fl,PConc,Y,471.0,0.0,2.5,Excellent,Somerst,2002,235000,2.0,273,2312.0,Y,Good,Gd,Typical,Gd,Typical,0
192,527368020,2Fl,PConc,Y,281.0,1.0,2.5,Excellent,Somerst,2000,216000,2.0,96,2207.0,Y,Good,Gd,Typical,None,Typical,0
193,527375100,1Fl,CBlock,Y,120.0,1.0,2.0,Typical,NWAmes,1975,213000,2.0,490,3122.0,Y,Typical,TA,Typical,Fa,Typical,0
194,527375160,SPLIT,CBlock,Y,127.0,0.0,3.0,Typical,NWAmes,1975,184500,2.0,76,2423.0,Y,Good,TA,Fair,TA,Typical,0
195,527375180,1Fl,CBlock,Y,228.0,1.0,2.0,Excellent,NWAmes,1974,167900,2.0,0,2004.0,Y,Typical,TA,Typical,TA,Typical,0
196,527375210,1Fl,CBlock,Y,540.0,0.0,2.0,Fair,NWAmes,1975,158000,2.0,40,1829.0,Y,Typical,TA,Typical,TA,Typical,0
197,527376090,1Fl,CBlock,Y,268.0,1.0,1.5,Excellent,NWAmes,1975,153500,2.0,88,1862.0,Y,Typical,TA,Typical,None,Typical,0
198,527376100,1Fl,CBlock,Y,1064.0,0.0,2.0,Typical,NWAmes,1974,165000,2.0,0,1350.0,Y,Typical,TA,Typical,TA,Typical,0
199,527376110,2Fl,PConc,Y,638.0,0.0,2.5,Typical,NWAmes,1976,162900,2.0,287,1858.0,Y,Typical,TA,Typical,TA,Typical,0
200,527377030,1Fl,CBlock,Y,0.0,1.0,1.5,Fair,NWAmes,1974,181000,2.0,265,2349.0,Y,Good,TA,Typical,Fa,Typical,1
201,527377110,2Fl,CBlock,Y,0.0,1.0,2.5,Typical,NWAmes,1974,178900,2.0,96,2961.0,Y,Typical,TA,Typical,TA,Typical,0
202,527378010,1Fl,CBlock,Y,348.0,0.0,2.0,Typical,NWAmes,1974,155000,2.0,379,1858.0,Y,Typical,TA,Typical,None,Typical,0
203,527378020,1Fl,CBlock,Y,92.0,0.5,1.5,Good,NWAmes,1973,157000,2.0,224,2262.0,Y,Good,TA,Typical,Fa,Typical,0
204,527380240,2Fl,PConc,Y,213.0,1.0,2.5,Excellent,NWAmes,1996,306000,3.0,590,3363.0,Y,Good,Gd,Typical,Gd,Typical,0
205,527401130,DUP2FAM,CBlock,Y,896.0,0.0,3.0,Typical,NAmes,1974,133000,2.0,45,1792.0,Y,Typical,TA,Typical,None,Typical,0
206,527401160,DUP2FAM,CBlock,Y,896.0,0.0,3.0,Typical,NAmes,1974,136000,0.0,77,1792.0,Y,Typical,TA,Typical,None,No Garage,0
207,527402060,1Fl,CBlock,Y,14.0,1.0,1.5,Good,NAmes,1969,151000,2.0,260,2094.0,Y,Typical,TA,Typical,None,Typical,0
208,527402090,SPLIT,CBlock,Y,23.0,0.5,1.0,Typical,NAmes,1971,139000,1.0,35,1458.0,Y,Typical,TA,Typical,None,Typical,0
209,527402130,1Fl,CBlock,Y,684.0,0.0,1.0,Typical,NAmes,1969,111900,1.0,16,1188.0,Y,Typical,TA,Typical,None,Typical,0
210,527402150,1Fl,CBlock,Y,664.0,1.0,1.5,Typical,NAmes,1971,143250,2.0,352,1298.0,Y,Typical,TA,Typical,None,Typical,0
211,527402200,1Fl,CBlock,Y,426.0,1.0,1.0,Excellent,NAmes,1970,149000,2.0,0,1582.0,Y,Typical,TA,Typical,TA,Typical,0
212,527402220,1Fl,CBlock,Y,174.0,1.0,1.0,Typical,NAmes,1970,148500,2.0,0,1830.0,Y,Typical,TA,Typical,None,Typical,0
213,527402240,2Fl,CBlock,Y,99.0,1.0,1.5,Good,NAmes,1972,184000,2.0,32,2105.0,Y,Good,TA,Typical,None,Typical,0
214,527402250,1Fl,CBlock,Y,344.0,1.0,1.5,Excellent,NAmes,1971,149900,2.0,0,1812.0,Y,Typical,TA,Typical,Fa,Typical,0
215,527403020,1Fl,CBlock,Y,281.0,1.0,1.0,Excellent,NAmes,1968,142000,1.0,269,1831.0,Y,Typical,TA,Typical,Fa,Typical,0
216,527403040,1Fl,CBlock,Y,115.0,1.0,1.0,Good,NAmes,1969,156000,2.0,219,1937.0,Y,Good,TA,Typical,None,Typical,0
217,527403120,1Fl,CBlock,Y,244.0,0.0,1.0,Typical,NAmes,1971,88000,0.0,0,1472.0,Y,Typical,TA,Typical,None,No Garage,0
218,527403310,1Fl,CBlock,Y,359.0,1.0,1.0,Typical,NAmes,1970,155000,2.0,252,1988.0,Y,Typical,TA,Typical,None,Typical,0
219,527403360,1Fl,CBlock,Y,132.0,1.0,1.0,Typical,NAmes,1971,123000,2.0,0,1596.0,Y,Typical,TA,Typical,None,Typical,0
220,527404020,1Fl,CBlock,Y,1180.0,0.0,1.5,Typical,NAmes,1970,128000,2.0,45,1180.0,Y,Typical,TA,Typical,None,Typical,0
221,527404030,1Fl,CBlock,Y,543.0,1.0,1.5,Excellent,NAmes,1971,143000,1.0,0,1550.0,Y,Typical,TA,Typical,None,Typical,0
222,527404050,1Fl,CBlock,Y,214.0,0.0,1.0,Excellent,NAmes,1970,133000,1.0,120,1614.0,Y,Excellent,TA,Typical,None,Typical,0
223,527404100,1Fl,CBlock,Y,251.0,0.0,1.0,Typical,NAmes,1971,119500,1.0,0,1649.0,Y,Typical,TA,Typical,None,Typical,0
224,527404120,1Fl,CBlock,Y,0.0,1.0,1.0,Typical,NAmes,1970,126000,2.0,240,1764.0,Y,Typical,TA,Typical,None,Typical,0
225,527404140,1Fl,CBlock,Y,858.0,0.0,1.0,Typical,NAmes,1971,123000,3.0,0,872.0,Y,Typical,TA,Typical,None,Typical,0
226,527404150,1Fl,CBlock,Y,536.0,0.0,1.0,Typical,NAmes,1971,110000,1.0,0,1180.0,Y,Typical,TA,Typical,None,Typical,0
227,527404180,1Fl,CBlock,Y,224.0,0.5,1.0,Typical,NAmes,1971,97500,2.0,63,1514.0,Y,Typical,TA,Typical,None,Typical,0
228,527405130,1Fl,CBlock,Y,138.0,1.0,1.0,Typical,NAmes,1970,76500,2.0,210,1590.0,Y,Typical,TA,Typical,None,Typical,0
229,527405160,1Fl,CBlock,Y,250.0,0.0,1.0,Typical,NAmes,1970,120500,2.0,96,1478.0,Y,Good,TA,Typical,None,Typical,0
230,527405180,1Fl,CBlock,Y,673.0,0.0,1.0,Excellent,NAmes,1970,124500,2.0,0,1055.0,Y,Typical,TA,Typical,None,Typical,0
231,527425025,1Fl,BrkTil,Y,600.0,0.0,1.0,Excellent,NAmes,1961,128000,1.0,140,1228.0,Y,Typical,TA,Typical,None,Fair,0
232,527425035,1Fl,CBlock,Y,264.0,0.0,1.0,Typical,NAmes,1972,111250,2.0,216,1464.0,Y,Typical,TA,Typical,None,Typical,0
233,527425060,1Fl,CBlock,Y,160.0,0.0,1.0,Good,NAmes,1971,97000,2.0,216,1568.0,Y,Typical,TA,Typical,None,Typical,0
234,527425090,1Fl,CBlock,Y,432.0,0.0,1.0,Typical,NAmes,1971,115000,0.0,0,1296.0,Y,Typical,TA,Typical,Po,No Garage,0
235,527425110,1Fl,CBlock,Y,624.0,0.0,1.0,Good,NAmes,1971,130000,2.0,200,1104.0,Y,Typical,TA,Typical,None,Typical,0
236,527425140,1Fl,PConc,Y,248.0,0.0,1.0,Typical,NAmes,1971,120500,2.0,0,1480.0,Y,Typical,TA,Typical,None,Typical,0
237,527427090,1FlPUD,PConc,Y,0.0,1.0,1.0,Excellent,NAmes,1998,133000,1.0,160,1490.0,Y,Typical,TA,Typical,None,Typical,0
238,527427160,1FlPUD,PConc,Y,1337.0,0.0,2.0,Excellent,NAmes,2001,155000,2.0,204,1337.0,Y,Good,Gd,Typical,TA,Typical,0
239,527427200,1FlPUD,PConc,Y,475.0,1.0,2.0,Excellent,NAmes,1997,177000,2.0,68,2267.0,Y,Good,Gd,Typical,TA,Typical,0
240,527427210,1FlPUD,PConc,Y,536.0,1.0,2.0,Excellent,NAmes,2002,190000,2.0,264,2370.0,Y,Good,Gd,Typical,None,Typical,0
241,527427230,1FlPUD,PConc,Y,354.0,1.0,2.0,Excellent,NAmes,1999,184000,2.0,271,2388.0,Y,Good,Gd,Typical,Fa,Typical,0
242,527450010,2FlPUD,CBlock,Y,525.0,0.0,1.5,Typical,BrDale,1973,105500,2.0,0,1092.0,Y,Typical,TA,Typical,None,Typical,0
243,527450030,2FlPUD,CBlock,Y,213.0,0.0,1.5,Typical,BrDale,1973,113500,1.0,144,1404.0,Y,Typical,TA,Typical,None,Typical,0
244,527450080,2FlPUD,CBlock,Y,363.0,0.0,1.5,Good,BrDale,1973,125500,2.0,36,1767.0,Y,Good,TA,Typical,Fa,Typical,0
245,527450110,2FlPUD,CBlock,Y,25.0,0.5,1.5,Typical,BrDale,1973,103400,1.0,52,1445.0,Y,Typical,TA,Typical,None,Typical,0
246,527450150,2FlPUD,CBlock,Y,316.0,0.0,1.5,Typical,BrDale,1973,113000,1.0,172,1574.0,Y,Typical,TA,Typical,None,Typical,0
247,527450210,2FlPUD,CBlock,Y,174.0,0.0,1.5,Typical,BrDale,1973,83000,1.0,72,1296.0,Y,Typical,TA,Fair,None,Typical,0
248,527450220,2FlPUD,CBlock,Y,672.0,0.0,1.5,Excellent,BrDale,1973,113700,1.0,28,1218.0,Y,Excellent,TA,Typical,None,Typical,0
249,527450250,2FlPUD,CBlock,Y,153.0,1.0,1.5,Typical,BrDale,1973,100000,1.0,0,1317.0,Y,Typical,TA,Typical,None,Typical,0
250,527450280,2FlPUD,CBlock,Y,229.0,1.0,1.5,Typical,BrDale,1973,111000,1.0,0,1241.0,Y,Typical,TA,Typical,None,Typical,0
251,527450460,2FlPUD,CBlock,Y,212.0,0.0,1.5,Excellent,BrDale,1972,116000,1.0,0,1312.0,Y,Typical,TA,Typical,None,Typical,0
252,527450520,2FlPUD,CBlock,Y,0.0,0.0,1.5,Good,BrDale,1972,100500,1.0,411,1470.0,Y,Typical,TA,Typical,None,Typical,0
253,527451020,2FlPUD,CBlock,Y,630.0,0.0,2.5,Typical,BrDale,1970,106000,2.0,0,1302.0,Y,Typical,TA,Typical,None,Typical,0
254,527451060,2FlPUD,CBlock,Y,162.0,0.0,1.5,Typical,BrDale,1970,106000,1.0,0,1308.0,Y,Typical,TA,Typical,None,Typical,0
255,527451110,2FlPUD,CBlock,Y,0.0,0.0,1.5,Typical,BrDale,1970,125000,2.0,36,2130.0,Y,Typical,TA,Typical,None,Typical,0
256,527451170,2FlPUD,CBlock,Y,294.0,1.0,1.5,Excellent,BrDale,1971,122500,2.0,276,1836.0,Y,Typical,TA,Typical,None,Typical,0
257,527451180,2FlPUD,CBlock,Y,327.0,0.0,1.5,Typical,BrDale,1971,96000,1.0,275,1143.0,Y,Typical,TA,Typical,None,Typical,0
258,527451290,2FlPUD,CBlock,Y,96.0,0.0,1.5,Typical,BrDale,1971,85400,1.0,0,1374.0,Y,Typical,TA,Typical,None,Typical,0
259,527451320,2FlPUD,CBlock,Y,630.0,0.0,2.5,Typical,BrDale,1971,112000,1.0,0,1302.0,Y,Typical,TA,Typical,None,Typical,0
260,527451330,2FlPUD,CBlock,Y,225.0,0.0,1.5,Typical,BrDale,1971,105500,1.0,0,1392.0,Y,Typical,TA,Typical,None,Typical,0
261,527451380,2FlPUD,CBlock,Y,355.0,0.5,1.5,Good,BrDale,1972,118000,1.0,28,1535.0,Y,Typical,TA,Typical,None,Typical,0
262,527451400,2FlPUD,CBlock,Y,125.0,0.0,1.5,Typical,BrDale,1971,89500,1.0,0,1345.0,Y,Typical,TA,Typical,None,Typical,0
263,527451410,2FlPUD,CBlock,Y,525.0,0.0,1.5,Typical,BrDale,1971,88000,1.0,0,1092.0,Y,Typical,TA,Typical,None,Typical,0
264,527451450,2FlPUD,CBlock,Y,207.0,0.0,1.5,Typical,BrDale,1972,89000,1.0,0,1224.0,Y,Typical,TA,Typical,None,Typical,0
265,527451460,2FlPUD,CBlock,Y,143.0,0.0,1.5,Good,BrDale,1972,108000,1.0,352,1474.0,Y,Typical,TA,Typical,None,Typical,0
266,527451520,2FlPUD,CBlock,Y,483.0,0.0,1.5,Typical,BrDale,1972,94500,1.0,0,987.0,Y,Typical,TA,Typical,Po,Typical,0
267,527451540,2FlPUD,CBlock,Y,79.0,1.0,1.5,Typical,BrDale,1972,97000,1.0,0,1391.0,Y,Typical,TA,Typical,None,Typical,0
268,527451550,2FlPUD,CBlock,Y,280.0,0.0,2.5,Typical,BrDale,1972,111750,1.0,0,1652.0,Y,Typical,TA,Typical,None,Typical,0
269,527451640,2FlPUD,CBlock,Y,321.0,0.0,1.5,Good,BrDale,1972,118000,1.0,250,1149.0,Y,Good,TA,Typical,None,Typical,0
270,527451650,2FlPUD,CBlock,Y,399.0,0.0,2.5,Typical,BrDale,1972,119500,1.0,185,1533.0,Y,Typical,TA,Typical,None,Typical,0
271,527452060,1FlPUD,CBlock,Y,0.0,0.0,2.0,Typical,NPkVill,1976,143750,2.0,60,1916.0,Y,Typical,TA,Typical,None,Typical,0
272,527452070,1FlPUD,CBlock,Y,186.0,0.5,2.0,Good,NPkVill,1975,146300,2.0,280,1952.0,Y,Typical,TA,Typical,Po,Typical,0
273,527452100,1FlPUD,CBlock,Y,958.0,0.0,2.0,Typical,NPkVill,1976,128000,2.0,205,1078.0,Y,Typical,TA,Typical,TA,Typical,0
274,527452190,1FlPUD,CBlock,Y,709.0,0.0,2.0,Typical,NPkVill,1977,127500,2.0,220,1429.0,Y,Typical,TA,Typical,Fa,Typical,0
275,527452290,1Fl,CBlock,Y,462.0,1.0,1.0,Typical,NAmes,1967,145000,1.0,240,1868.0,Y,Typical,TA,Typical,TA,Typical,0
276,527452310,SPLIT,CBlock,Y,95.0,1.0,1.0,Typical,NAmes,1967,123000,1.0,319,1669.0,Y,Typical,TA,Typical,Po,Typical,0
277,527453010,2FlPUD,CBlock,Y,248.0,1.0,2.5,Typical,NPkVill,1976,155000,2.0,48,2104.0,Y,Good,TA,Typical,TA,Typical,0
278,527453050,2FlPUD,CBlock,Y,498.0,0.0,2.5,Typical,NPkVill,1976,146000,2.0,108,1854.0,Y,Typical,TA,Typical,TA,Typical,0
279,527453060,2FlPUD,CBlock,Y,289.0,0.0,2.5,Typical,NPkVill,1976,148500,2.0,87,2022.0,Y,Typical,TA,Typical,TA,Typical,0
280,527453070,1FlPUD,CBlock,Y,443.0,1.0,2.0,Typical,NPkVill,1976,137500,1.0,29,1667.0,Y,Typical,TA,Typical,None,Typical,0
281,527453130,2FlPUD,CBlock,Y,341.0,0.0,2.5,Typical,NPkVill,1975,149900,2.0,173,1970.0,Y,Good,TA,Typical,TA,Typical,0
282,527453140,1FlPUD,CBlock,Y,0.0,0.5,2.0,Typical,NPkVill,1975,123000,2.0,27,2112.0,Y,Typical,TA,Typical,Fa,Typical,0
283,527453150,1FlPUD,CBlock,Y,836.0,0.0,1.0,Excellent,NPkVill,1975,120000,1.0,30,836.0,Y,Typical,TA,Typical,None,Typical,0
284,527453160,2FlPUD,CBlock,Y,275.0,0.0,2.5,Good,NPkVill,1975,143000,2.0,0,2036.0,Y,Typical,TA,Typical,None,Typical,0
285,527454050,2FlPUD,CBlock,Y,103.0,0.5,2.5,Typical,NPkVill,1974,147000,2.0,260,2074.0,Y,Typical,TA,Typical,Fa,Typical,0
286,527454120,1FlPUD,CBlock,Y,677.0,0.0,2.0,Fair,NPkVill,1977,148500,2.0,38,1433.0,Y,Typical,TA,Typical,None,Typical,0
287,527454130,2FlPUD,CBlock,Y,466.0,0.0,2.5,Typical,NPkVill,1977,137900,2.0,28,1845.0,Y,Typical,TA,Typical,TA,Typical,0
288,527454200,2FlPUD,CBlock,Y,544.0,0.0,2.5,Fair,NPkVill,1978,146000,2.0,26,1767.0,Y,Typical,TA,Typical,TA,Typical,0
289,527455030,1FlPUD,CBlock,Y,423.0,0.0,2.0,Typical,NPkVill,1978,142500,1.0,140,1693.0,Y,Typical,TA,Typical,None,Typical,0
290,527455050,2FlPUD,CBlock,Y,484.0,0.5,2.5,Typical,NPkVill,1978,147000,2.0,108,1868.0,Y,Typical,TA,Typical,TA,Typical,0
291,527455060,2FlPUD,CBlock,Y,544.0,0.0,2.5,Typical,NPkVill,1978,148500,2.0,28,1752.0,Y,Typical,TA,Typical,TA,Typical,0
292,527455080,2FlPUD,CBlock,Y,576.0,0.0,2.5,Typical,NPkVill,1978,138000,2.0,147,1735.0,Y,Typical,Gd,Typical,TA,Typical,0
293,527455090,1FlPUD,CBlock,Y,300.0,0.5,1.0,Typical,NPkVill,1976,128500,1.0,170,1372.0,Y,Typical,TA,Typical,None,Typical,0
294,527455100,2FlPUD,CBlock,Y,785.0,0.0,2.5,Good,NPkVill,1976,144000,2.0,28,1526.0,Y,Typical,TA,Typical,TA,Typical,0
295,527455240,1Fl,CBlock,Y,460.0,0.0,1.0,Typical,NAmes,1967,100000,1.0,0,1324.0,Y,Typical,TA,Typical,None,Typical,0
296,527455250,1Fl,CBlock,Y,263.0,1.0,1.0,Typical,NAmes,1966,129250,1.0,0,1713.0,Y,Typical,TA,Typical,None,Typical,0
297,527455270,1Fl,CBlock,Y,524.0,0.0,1.0,Typical,NAmes,1966,110000,1.0,0,1232.0,Y,Typical,TA,Typical,None,Typical,0
298,527455280,1Fl,PConc,Y,220.0,0.5,1.0,Excellent,NAmes,1966,148800,2.0,162,1764.0,Y,Typical,Gd,Typical,TA,Typical,0
299,528102010,1Fl,PConc,Y,533.0,1.0,2.0,Excellent,NridgHt,2004,315000,3.0,239,3427.0,Y,Excellent,Gd,Typical,Gd,Typical,0
300,528102030,1Fl,PConc,Y,596.0,1.0,2.0,Excellent,NridgHt,2008,394617,3.0,370,3268.0,Y,Excellent,Ex,Typical,Gd,Typical,0
301,528102040,1Fl,PConc,Y,528.0,1.0,2.0,Excellent,NridgHt,2006,337500,3.0,264,2890.0,Y,Excellent,Ex,Typical,Gd,Typical,0
302,528102140,2Fl,PConc,Y,416.0,1.0,3.5,Excellent,NridgHt,2007,462000,3.0,199,4132.0,Y,Excellent,Ex,Typical,Gd,Typical,0
303,528104010,1Fl,PConc,Y,590.0,1.0,2.5,Excellent,NridgHt,2007,345474,3.0,272,3640.0,Y,Good,Gd,Typical,Ex,Typical,0
304,528106010,2Fl,PConc,Y,1249.0,0.0,3.5,Excellent,NridgHt,2006,342643,3.0,394,2596.0,Y,Good,TA,Good,None,Typical,0
305,528106020,1Fl,PConc,Y,788.0,1.0,2.0,Excellent,NridgHt,2008,555000,3.0,242,4708.0,Y,Excellent,Ex,Typical,Gd,Typical,0
306,528106070,1Fl,PConc,Y,80.0,1.0,2.0,Excellent,NridgHt,2006,325000,2.0,506,3224.0,Y,Excellent,Gd,Typical,Ex,Typical,0
307,528106110,1Fl,PConc,Y,564.0,1.0,2.5,Excellent,NridgHt,2005,450000,3.0,428,3476.0,Y,Excellent,Ex,Typical,Gd,Typical,0
308,528106120,1Fl,PConc,Y,1618.0,0.0,2.0,Excellent,NridgHt,2004,252000,3.0,0,1618.0,Y,Good,Gd,Typical,Gd,Typical,0
309,528108010,1Fl,PConc,Y,1566.0,0.0,2.0,Excellent,NridgHt,2007,256300,3.0,56,1600.0,Y,Good,Gd,Typical,Gd,Typical,0
310,528108020,1Fl,PConc,Y,2042.0,0.0,2.5,Excellent,NridgHt,2008,253293,3.0,90,2042.0,Y,Excellent,Ex,Typical,Gd,Typical,0
311,528108040,2Fl,PConc,Y,379.0,1.0,2.5,Excellent,NridgHt,2009,398800,3.0,197,3676.0,Y,Excellent,Gd,Typical,Gd,Typical,0
312,528108070,2Fl,PConc,Y,168.0,1.0,2.5,Excellent,NridgHt,2008,335000,3.0,102,3120.0,Y,Excellent,Ex,Typical,Gd,Typical,0
313,528108120,2Fl,PConc,Y,1590.0,0.0,2.5,Excellent,NridgHt,2009,376162,3.0,277,2334.0,Y,Excellent,Ex,Typical,Gd,Typical,0
314,528108130,1Fl,PConc,Y,788.0,1.0,2.0,Excellent,NridgHt,2008,404000,3.0,290,3252.0,Y,Excellent,Ex,Typical,Gd,Typical,0
315,528110010,2Fl,PConc,Y,384.0,1.0,2.5,Excellent,NridgHt,2008,451950,3.0,656,3634.0,Y,Excellent,Ex,Typical,Gd,Typical,0
316,528110020,1Fl,PConc,Y,342.0,2.0,2.5,Excellent,NridgHt,2007,610000,3.0,410,4962.0,Y,Excellent,Ex,Typical,Gd,Typical,0
317,528110040,1Fl,PConc,Y,740.0,1.0,2.0,Excellent,NridgHt,2007,479069,3.0,158,4364.0,Y,Excellent,Ex,Typical,Ex,Typical,0
318,528110070,1Fl,PConc,Y,1935.0,0.0,2.0,Good,NridgHt,2006,395000,3.0,360,1973.0,Y,Good,Gd,Typical,Gd,Typical,0
319,528110100,2Fl,PConc,Y,2153.0,0.0,2.5,Excellent,NridgHt,2006,380000,3.0,498,2643.0,Y,Excellent,Ex,Typical,Gd,Typical,0
320,528110110,1Fl,PConc,Y,195.0,1.0,2.5,Excellent,NridgHt,2007,417500,3.0,436,4687.0,Y,Excellent,Gd,Typical,Ex,Typical,0
321,528112020,1Fl,PConc,Y,486.0,1.0,2.0,Excellent,NridgHt,2007,306000,3.0,50,2922.0,Y,Good,Gd,Typical,Gd,Typical,0
322,528112040,1Fl,PConc,Y,1736.0,0.0,2.0,Excellent,NridgHt,2008,360000,3.0,409,1736.0,Y,Excellent,Ex,Typical,Gd,Typical,0
323,528112150,1Fl,PConc,Y,1626.0,0.0,2.0,Excellent,NridgHt,2006,250000,3.0,44,1634.0,Y,Good,Gd,Typical,Gd,Typical,0
324,528114010,1Fl,PConc,Y,363.0,1.0,2.0,Excellent,NridgHt,2005,415000,3.0,566,3373.0,Y,Excellent,Ex,Typical,Gd,Typical,0
325,528114040,1Fl,PConc,Y,575.0,1.0,2.0,Excellent,NridgHt,2007,383000,3.0,363,3325.0,Y,Excellent,Ex,Typical,Gd,Typical,0
326,528114050,1Fl,PConc,Y,626.0,1.0,2.0,Excellent,NridgHt,2006,440000,3.0,313,3326.0,Y,Good,Gd,Typical,Ex,Typical,0
327,528116010,1Fl,PConc,Y,251.0,1.0,2.0,Excellent,NridgHt,2004,296000,3.0,181,3313.0,Y,Good,Gd,Typical,Gd,Typical,0
328,528116030,1Fl,PConc,Y,572.0,1.0,2.0,Excellent,NridgHt,2004,326000,3.0,631,3111.0,Y,Good,Gd,Typical,Gd,Typical,0
329,528118010,2Fl,PConc,Y,1158.0,0.0,3.5,Excellent,NridgHt,2005,325300,3.0,394,2376.0,Y,Good,Gd,Typical,Gd,Typical,0
330,528118020,2Fl,PConc,Y,1117.0,0.0,3.5,Excellent,NridgHt,2004,309000,3.0,145,2452.0,Y,Good,Gd,Typical,Gd,Typical,0
331,528118030,2Fl,PConc,Y,430.0,1.0,2.5,Excellent,NridgHt,2006,390000,3.0,394,4168.0,Y,Excellent,Gd,Typical,Gd,Typical,0
332,528118040,2Fl,PConc,Y,1704.0,0.0,2.5,Excellent,NridgHt,2005,418000,3.0,337,2758.0,Y,Excellent,Gd,Typical,Ex,Typical,0
333,528118050,1Fl,PConc,Y,636.0,2.0,2.5,Excellent,NridgHt,2007,500067,3.0,222,3974.0,Y,Excellent,Ex,Typical,Gd,Typical,0
334,528118090,2Fl,PConc,Y,538.0,1.0,2.5,Excellent,NridgHt,2005,460000,3.0,422,3872.0,Y,Excellent,Ex,Typical,Ex,Typical,0
335,528120010,2Fl,PConc,Y,1582.0,0.0,2.5,Excellent,NridgHt,2007,260116,2.0,368,2152.0,Y,Good,Gd,Typical,Gd,Typical,0
336,528120020,1Fl,PConc,Y,1709.0,0.0,2.0,Excellent,NridgHt,2006,255500,3.0,208,1717.0,Y,Good,Gd,Typical,Gd,Typical,0
337,528120030,1Fl,PConc,Y,724.0,1.0,2.0,Excellent,NridgHt,2008,335000,3.0,213,2758.0,Y,Excellent,Ex,Typical,Gd,Typical,0
